,Symbol,Name,Sector,Industry,Sales,Revenue,MarCap,PER,PBR,ROA,ROE,Volume,Price,Beta,DIVIDEND,cnn_score,total_score
93,CBOE,Cboe Global Markets,Financials,Financial Exchanges & Data,-0.44860071491782233,-0.4357986568661063,-0.31577303211729146,0.407605651210945,-0.07683846466550859,-0.6933373320321049,-0.15989456392120435,-0.28599125839823686,-0.1637159942470297,-0.9806021273737784,-0.4775494164609011,-0.2620487128321673,-3.892544622621206
94,CBRE,CBRE Group,Real Estate,Real Estate Services,0.013458972205893545,-0.20541675489751765,-0.24810014618390977,-0.2835210148972932,-0.08020167401256725,0.2087692470066457,0.05030123759720822,-0.32717765779885083,-0.32585884161955603,0.7242468591438179,,-0.2620487128321673,-0.7355484862882966
95,CDW,CDW,Information Technology,Technology Distributors,-0.11614523693884138,-0.3334067004356224,-0.2624518263276765,-0.1437795511581068,0.009199458033872836,0.02304142191043229,1.0829024701931258,-0.25903861700149217,0.033349339478673405,0.1634412714735559,-0.8104003356825056,-0.2620487128321673,-0.875337019286752
96,CE,Celanese,Materials,Specialty Chemicals,-0.34657186942090334,-0.20797655380827973,-0.31839195185155544,-0.38707558986880897,-0.08356488335962592,1.0710770063819222,0.2846178687980616,-0.32229680670230426,-0.20173675156910834,0.3428990595280399,-0.01563385509214378,-0.2620487128321673,-0.44670303979687326
97,CNC,Centene Corporation,Health Care,Managed Health Care,1.8685915616127111,-0.22461524672823335,-0.10714988608582146,-0.05681659317097748,-0.08627552969904635,-0.7596686981378954,-0.1484084545486135,-0.3045936387748049,-0.2777400159543902,-1.2273565859486937,,-0.2620487128321673,-1.5860818002679327
98,CNP,CenterPoint Energy,Utilities,Multi-Utilities,-0.3601872052220125,-0.3540130816672573,-0.27444647871060557,-0.12933340188721854,-0.08532178376480583,-0.5076095069358915,-0.027804306136409572,-0.24802816867203414,-0.5015422806339495,-0.4197965397035164,-0.11752699362936958,-0.2620487128321673,-3.2876584597952374
99,CDAY,Ceridian,Information Technology,Application Software,-0.4918595666403336,-0.4527445256553514,-0.3326388752059516,,-0.07327446670071507,-1.1841894412149545,-0.2701612138980765,-0.33409891865397057,-0.3939443024176445,0.9710013177187334,,-0.2620487128321673,-2.8239587055004316
100,CF,CF Industries,Materials,Fertilizers & Agricultural Chemicals,-0.33623110805297235,-0.13374238539617894,-0.28046999409941276,-0.36276028911582875,-0.07397722686278703,1.5884616620070877,0.5717706031128329,-0.25868181279401276,-0.23906900423143096,-0.12817763411498012,-0.5047209200708279,-0.2620487128321673,-0.4196468224506781
101,CRL,Charles River Laboratories,Health Care,Life Sciences Tools & Services,-0.44773898480382807,-0.40593860257206643,-0.3248344943978449,-0.1085938806567354,-0.07508156426032869,-0.24228404251272953,-0.028952917073668673,-0.3216505534837593,0.19962321480973547,0.6569501886233869,,-0.2620487128321673,-1.360550349160006
102,SCHW,Charles Schwab Corporation,Financials,Investment Banking & Brokerage,-0.1735364625308583,0.27838523923651853,0.347599336571779,-0.1270449029928204,-0.0755333386502321,-0.9453965232341086,-0.06800568894047755,-0.19590649537706356,-0.3459402275291046,0.006415706925882887,-0.8036074597800238,-0.2620487128321673,-2.3646195291326757
103,CHTR,Charter Communications,Communication Services,Cable & Satellite,0.4048567899820811,0.24126815503046814,-0.05796657347634359,-0.30168597487157844,-0.06438957036594814,-0.5606745998205239,0.24786231880577084,-0.19900908698050912,0.8535878908012624,-0.3300676456762744,,-0.2620487128321673,-0.028267009403762478
104,CVX,Chevron Corporation,Energy,Integrated Oil & Gas,3.0407168626676873,3.2554313724528363,1.2411223715079693,-0.3241418702728602,-0.08627552969904635,0.5006272578721239,0.003208189169585715,0.04032642333653715,-0.012703972207224587,0.1858734949803664,0.7791326254982178,-0.2620487128321673,8.361268512474027
105,CMG,Chipotle Mexican Grill,Consumer Discretionary,Restaurants,-0.37087265863554114,-0.3659033476077473,-0.13129632603573552,0.4565223150787051,0.017030214125531833,0.4608284382086496,0.16171649851133946,-0.36509931927797207,5.876803137604052,0.5447890710893344,,-0.2620487128321673,6.022469310228449
106,CB,Chubb Limited,Financials,Property & Casualty Insurance,0.1942499501218868,0.4537314646237221,0.04804729736666301,-0.309552689821072,-0.08853440164856335,-0.5872071462628401,-0.08408624206210474,-0.34019847354876664,0.12147793592743515,-0.8684410098397259,-0.45037791285097417,-0.2620487128321673,-2.1729399408265073
107,CHD,Church & Dwight,Consumer Staples,Household Products,-0.41999127513321327,-0.36284438790938656,-0.2793700478110219,-0.10559022585783784,-0.06845553987507878,0.23530179344896202,0.03307207353832194,-0.29608301477172033,-0.31885904424537054,-1.5862721620576614,-0.7288858248527248,-0.2620487128321673,-4.160026368358899
108,CI,Cigna,Health Care,Managed Health Care,2.5767613692931843,0.23870835611970603,0.08361222735796808,-0.22859704143173784,-0.08647631831678118,-0.5872071462628401,-0.09327512956017742,-0.30438251933024096,0.4831341335936859,-0.7787121158124841,-0.5658568031931634,-0.2620487128321673,0.475660299624952
109,CINF,Cincinnati Financial,Financials,Property & Casualty Insurance,-0.38827960693822494,-0.3933059949474555,-0.3017880007363217,-0.038794664377592165,-0.08908657034733418,-0.8260000642436859,-0.17597511704283153,-0.26243449864553403,-0.24614530212336716,-1.1376276919214516,0.2900455605195336,-0.2620487128321673,-3.8314406636364318
110,CTAS,Cintas,Industrials,Diversified Support Services,-0.3760430393195066,-0.3052489124172394,-0.16528990418648218,0.021564493962158798,-0.03311674315374591,0.9649468206126574,0.19043177194281657,-0.29230426479124055,0.9367822038551065,0.8364079766778705,-0.8307789633899507,-0.2620487128321673,0.6853027269602769
111,CSCO,Cisco,Information Technology,Communications Equipment,0.3772814263342651,1.0488847113759094,0.5533416708955586,-0.25577296580271575,-0.07387683255391961,0.5802248971990724,0.10313734071112611,2.767436538850272,-0.45755448292731926,-0.26277097515584313,0.7451682459858093,-0.2620487128321673,4.863450862080048
112,C,Citigroup,Financials,Diversified Banks,0.42381485248995454,1.5570047951621857,0.1250959159487098,-0.3877907457733084,-0.09385530001853676,-0.9719290696764249,-0.13003067955246814,0.4716787037445823,-0.43628733899263544,1.1953235527868384,1.1255692965247857,-0.2620487128321673,2.6165452698115157
113,CFG,Citizens Financial Group,Financials,Regional Banks,-0.42068065922440867,-0.24125393964818698,-0.2827746434655651,-0.337872863639249,-0.09229918823109172,-0.9453965232341086,-0.13577373423876357,-0.25835669708016185,-0.48107839213564757,0.701814635637008,1.315769821794274,-0.2620487128321673,-1.4399508962980685
114,CTXS,Citrix,Information Technology,Application Software,-0.45428813367018434,-0.4203886674233185,-0.31425405867141837,0.09079158551770246,-0.016652076499488556,-0.42801186760894294,0.39488451877493375,-0.14140187479715452,-0.23027144469010494,-2.1919421967415444,-0.626992686315499,,-4.33852690212502
115,CLX,Clorox,Consumer Staples,Household Products,-0.3887966450066215,-0.40354519059050387,-0.289112429222484,0.08864611780420423,0.0681811144934838,-0.08308876385883235,1.0679705280087577,-0.34949019834284994,-0.0690848537894619,-1.99005218518025,0.5685534725212844,-0.2620487128321673,-2.0418677459954404
116,CME,CME Group,Financials,Financial Exchanges & Data,-0.42791919218196034,-0.09278560282398542,-0.0156448305706374,-0.1343394932187145,-0.08411705205839674,-0.8657988839071601,-0.10820707174454552,-0.11086500412973618,0.11608464942601356,-1.474111044523609,-0.19904150445915034,3.000457761928316,-0.3962872682635661
117,CMS,CMS Energy,Utilities,Multi-Utilities,-0.3725961188635296,-0.3711637343693634,-0.27685588486612844,-0.07226396070816495,-0.0812558142556752,-0.4678106872724172,0.00780263291862208,-0.3363751401898052,-0.3619288357389928,-1.7432977266053347,0.18135954607982624,-0.2620487128321673,-4.156434436703131
118,KO,The Coca-Cola Company,Consumer Staples,Soft Drinks,0.2007990989882431,0.7621872333705547,1.0280994403229362,-0.07312214779356424,-0.03753409274391252,0.3016331595547525,0.2444164859939936,0.1441183117769917,-0.39115203351974537,-1.1376276919214516,0.3172170641294605,-0.2620487128321673,1.0969861153260918
119,CTSH,Cognizant,Information Technology,IT Consulting & Other Services,-0.17956857332881804,-0.17341926851299144,-0.21473510876938645,-0.27079123979720354,-0.08291232035198767,0.6598225365260211,-0.010575142077523298,0.14661292327757347,-0.38594999831270044,0.006415706925882887,-0.429999285143529,-0.2620487128321673,-1.1971484823968297
120,CL,Colgate-Palmolive,Consumer Staples,Household Products,-0.20628220686263973,-0.21437605108518498,-0.04356251493789165,0.003971658711473045,1.8585630216806701,0.5934911704202306,5.0593935349840775,-0.23083338843885184,-0.3337766452067495,-1.3170854799759357,0.038709152127710054,-0.2620487128321673,4.94616353858474
121,CMCSA,Comcast,Communication Services,Cable & Satellite,1.5854270461542013,1.3343022899258832,0.38473561840364245,-0.3232836831874608,-0.08843400733969593,-0.3882130479454687,-0.05766819050514578,4.523401873477151,-0.49829100862954634,-0.3300676456762744,0.5957249761312112,-0.2620487128321673,6.475585507976329
122,CMA,Comerica,Financials,Diversified Banks,-0.4766931166340348,-0.3458217251528186,-0.3246249808191038,-0.3015429436906786,-0.08732966994215427,-0.9321302500129506,-0.07719457643855024,-0.3135961889170748,-0.30558620441563084,0.4999246240757134,0.5685534725212844,-0.2620487128321673,-2.358090272258166
123,CAG,Conagra Brands,Consumer Staples,Packaged Foods & Meats,-0.3124473569067311,-0.3489958758021636,-0.29597399892625564,-0.2102890502765527,-0.08712888132441943,-0.5474083265993658,-0.11165290455632279,-0.3158060155138783,-0.4949632361073925,-1.1151954684146412,0.9897117784751513,-0.2620487128321673,-3.112198048784739
124,COP,ConocoPhillips,Energy,Oil & Gas Exploration & Production,0.6152912838194766,1.5736434880821393,0.3548275550383476,-0.34473836032244337,-0.08185818010887973,1.2435385582569771,0.15827066569956225,-0.13242223365244285,-0.19332169461653562,0.5672212945961449,1.0372619097925233,3.000457761928316,7.798172048513186
125,ED,Consolidated Edison,Utilities,Electric Utilities,-0.2614329341582716,-0.2553328336573785,-0.19415039965807143,-0.16037116814249333,-0.08773124717762397,-0.7331361516955791,-0.13692234517602264,-0.3241728752688127,-0.24167002183495345,-1.8105943971257663,0.507417589398949,-0.2620487128321673,-3.960145497328191
126,STZ,Constellation Brands,Consumer Staples,Distillers & Vintners,-0.35346571033285734,-0.3014092140510963,-0.13637703032020768,0.09923042519079565,-0.07573412726796694,-0.41474559438778474,-0.10131540612099102,-0.3378769827363199,0.29911213814447035,-0.10574541060816962,-0.722092948950243,-0.2620487128321673,-2.412468574272538
127,CEG,Constellation Energy,Utilities,Multi-Utilities,-0.1721576943484675,,-0.2362626289850365,,-0.08371547482292706,,,-0.10915917547921464,-0.2958706386612969,,-1.1568370067090734,3.000457761928316,0.9464551429223
128,COO,CooperCompanies,Health Care,Health Care Supplies,-0.455839247875374,-0.40756407488040036,-0.30246891986723035,0.048025262428637305,-0.08547237522810697,-0.5474083265993658,-0.15759734204668618,-0.3648909434259301,0.554891619243806,-0.26277097515584313,-1.584788188565422,-0.2620487128321673,-3.827932224804083
129,CPRT,Copart,Industrials,Diversified Support Services,-0.4510135592370062,-0.32316750479257406,-0.2470001998955189,-0.131192807238917,-0.06644765369773031,1.8139883067667752,0.08935400946401709,-0.1413376747321409,-0.20494977331463607,0.2083057184871769,,-0.2620487128321673,0.2844901489772785
130,GLW,Corning Inc.,Information Technology,Electronic Components,-0.25988181995308196,-0.2066966543528987,-0.23353895246140197,-0.2685027409028054,-0.08421744636726418,-0.17595267640693904,-0.03929041550900042,-0.18029078981988875,-0.499400266136931,-0.12817763411498012,0.5413819689113575,-0.2620487128321673,-1.7966161399460017
131,CTVA,Corteva,Materials,Fertilizers & Agricultural Chemicals,-0.2235168091425247,-0.23741424128204386,-0.15109535922677134,-0.11145450427473307,-0.08788183864092511,-0.5208757801570496,-0.15070567642313165,-0.13985393989627112,-0.38388448433343253,-0.8011443393192946,-0.9394649778296582,-0.2620487128321673,-4.009340663358003
132,COST,Costco,Consumer Staples,Hypermarkets & Super Centers,3.2378807127495715,0.26046664686118387,0.7944394216319021,0.09536858330649875,-0.039692570384562115,0.12917160767969715,0.11462345008371695,0.016325887493409148,1.3256343355817173,-0.8235765628261051,-1.1160797512941831,-0.2620487128321673,3.7325130480506794
133,CTRA,Coterra,Energy,Oil & Gas Exploration & Production,-0.3920712194397996,-0.1004649995562717,-0.2579996627794277,-0.3566099483371338,-0.08647631831678118,1.2302722850358192,0.11462345008371695,-0.15058358153110768,-0.5092305826678909,-2.2368066437551652,-0.26697026348396763,3.000457761928316,-0.011859722819693275
134,CCI,Crown Castle,Real Estate,Specialized REITs,-0.3950011018273801,-0.26429212984504585,0.017248801291718404,0.2305330492568889,-0.047724115093955945,-0.5341420533782076,-0.011723753014782397,-0.3323066668390076,0.03204883067691226,-0.9806021273737784,0.6636537351560285,-0.2620487128321673,-1.8843562438227772
135,CSX,CSX,Industrials,Railroads,-0.27091196541220836,0.041603839991024634,-0.03135834897622134,-0.2273097608036389,-0.07056382036129465,0.23530179344896202,0.1123262282091988,1.5551058316699413,-0.5055585578158591,0.3204668360212294,-0.7356787007552065,-0.2620487128321673,0.16137466238376014
136,CMI,Cummins,Industrials,Industrial Machinery,-0.08408887669825535,-0.20029715707599344,-0.22363943586588406,-0.25963480768701264,-0.07879615368842333,0.07610651479506472,0.05030123759720822,-0.35921349024063576,0.1953391858156985,-0.060880963594548615,0.3443885677393874,-0.2620487128321673,-0.8624640917355617
137,CVS,CVS Health,Health Care,Health Care Services,4.794509990668781,0.5830013096172081,0.3262289515401847,-0.23989650472282864,-0.08758065571432283,-0.6004734194839981,-0.10361262799550917,-0.2603276939479297,-0.2365827374045345,-0.7562798923056736,-0.14469849723929648,-0.2620487128321673,3.012239510179914
138,DHI,D.R. Horton,Consumer Discretionary,Homebuilding,0.03931087562572099,0.24894755176275443,-0.2506143091288032,-0.41139089062178924,-0.08938775327393644,1.7609232138821431,0.16171649851133946,-0.19115034056063956,-0.35508203940030864,1.217755776293649,-0.7696430802676152,-0.2620487128321673,1.0993367899903472
139,DHR,Danaher Corporation,Health Care,Health Care Equipment,0.01983577504945098,0.3321410163625226,0.7263475085410381,0.01484202845986428,-0.07277249515637796,-0.06982249063767429,-0.06111402331692304,-0.3131370487085267,0.4629379969075112,-0.37493209268989536,-1.3674161596860068,-0.2620487128321673,-0.9651386977071843
140,DRI,Darden Restaurants,Consumer Discretionary,Restaurants,-0.3453654472613114,-0.34048454442387965,-0.29759772916149935,-0.22158851356764353,-0.058616897606071326,0.15570415412201327,0.21914704537429372,-0.340550888008211,-0.1280667529752216,0.5447890710893344,0.8606471363279986,-0.2620487128321673,-0.21403207892236503
141,DVA,DaVita Inc.,Health Care,Health Care Facilities,-0.3108962427015415,-0.3559073328612213,-0.33819098504259126,-0.31055390808737116,-0.021872580560594542,-0.42801186760894294,0.9140566624160402,-0.3509626844493798,-0.2690954574485655,0.1858734949803664,,-0.2620487128321673,-1.5476096141959688
142,DE,John Deere,Industrials,Agricultural & Farm Machinery,0.31661562630907003,0.32702141854099837,0.20224929132012714,-0.2122914868091511,-0.06659824516103145,-0.08308876385883235,0.15367622195052583,-0.3358242268113979,0.7858466823330521,0.006415706925882887,-0.7764359561700969,-0.2620487128321673,0.05553755573697933
143,DAL,Delta Air Lines,Industrials,Airlines,0.20907170808258788,-0.3860105680517835,-0.2736084243956411,0.03586761205214717,-0.06875672280168103,-0.9586627964552668,-0.022061251450114148,0.08669066772419863,-0.5039520469430954,0.29803461251441893,,-0.2620487128321673,-1.8454359225563965
144,XRAY,Dentsply Sirona,Health Care,Health Care Supplies,-0.4391216836638856,-0.41544825552554765,-0.3461525010347538,-0.19927564934726166,-0.08948814758280386,-0.4678106872724172,-0.13347651236424538,-0.13860656555616718,-0.5003182723499389,-0.28520319866265337,-0.5658568031931634,-0.2620487128321673,-3.842806989385006
145,DVN,Devon Energy,Energy,Oil & Gas Exploration & Production,-0.21524420004817993,0.20415107082441775,-0.13747697660859853,-0.35045960755843875,-0.07352545247288363,2.1058463176322535,0.4075192390847836,0.20320198827603295,-0.35906006632334303,3.191791444892971,2.8509597757551433,3.000457761928316,10.828161295382476
146,DXCM,Dexcom,Health Care,Health Care Equipment,-0.46531827912931073,-0.43711695330514877,-0.20221667243960456,2.2112288423584787,-0.018760356985704437,-0.5341420533782076,-0.12199040299165453,0.015772642061358214,-0.28519881643507966,0.006415706925882887,,-0.2620487128321673,-0.09337505615115771
147,FANG,Diamondback Energy,Energy,Oil & Gas Exploration & Production,-0.35432744044685155,0.027524945981833106,-0.2597281498040419,-0.389507119944107,-0.08763085286875655,1.1374083724877126,0.1261095594563078,-0.11000680838887066,-0.11100713751682414,2.22720583410012,-0.08356261411696107,-0.2620487128321673,1.8604298761073934
148,DLR,Digital Realty,Real Estate,Specialized REITs,-0.4336066109343224,-0.29628961622957206,-0.1950408323677212,-0.08170401864755727,-0.08557276953697439,-0.5872071462628401,-0.1403681779877999,-0.32140651092893197,-0.16073247405475397,-1.6087043855644718,1.0168832820850782,-0.2620487128321673,-3.155797973262034
149,DFS,Discover Financial,Financials,Consumer Finance,-0.320547619978277,0.10431891330469599,-0.23741495366811266,-0.38335677916541205,-0.0852213894559384,-0.5341420533782076,0.18124288444474393,-0.32134409419905763,-0.24266452856571202,0.81397575317106,-0.022426730994625662,-0.2620487128321673,-1.3096293113170108
150,DISH,Dish Network,Communication Services,Cable & Satellite,-0.21076320345540983,-0.1990172576206124,-0.332900767179378,-0.39851808434079966,-0.09365451140080193,-0.48107696049357523,-0.07834318737580932,0.08338751950739862,-0.5561636503079215,1.7112646934434794,,-0.2620487128321673,-0.8178341220555969
151,DIS,Disney,Communication Services,Movies & Entertainment,0.8865639237048658,-0.05438861916255397,0.700839230329307,0.4733999944248915,-0.08512099514707099,-0.8657988839071601,-0.18860983735268147,0.14708166605994838,-0.19913573396558584,0.3428990595280399,,-0.2620487128321673,0.8956810916798326
152,DG,Dollar General,Consumer Discretionary,General Merchandise Stores,0.09790852337732986,-0.16573987178070515,-0.09091258373338468,-0.12733096535462016,-0.05123791590431575,0.07610651479506472,0.20306649225266654,-0.32654745459655926,0.3039699210216373,-1.4516788210167988,-0.993807985049512,-0.2620487128321673,-2.7882528588213646
153,DLTR,Dollar Tree,Consumer Discretionary,General Merchandise Stores,-0.04307052327212913,-0.2617323309342838,-0.22206808402532566,-0.19298227738766677,-0.07804319637191766,-0.12288758352230672,-0.0013862545794506085,0.005903391041404734,-0.09651028940307388,-0.7114154452920527,,-0.2620487128321673,-1.9862413065789695
154,D,Dominion Energy,Utilities,Electric Utilities,-0.2540220551779211,-0.2630122303896648,-0.017635209568678038,0.15143680621925318,-0.08356488335962592,-0.7862012445802116,-0.13117929048972723,-0.28001873183720694,-0.30730746606502074,-1.4292465975099882,0.554967720716321,-0.2620487128321673,-3.1078318948746375
155,DPZ,Domino's,Consumer Discretionary,Restaurants,-0.43515772513951206,-0.4025852659989681,-0.31556351853855036,-0.07369427251716376,,2.609964700036261,-0.35745564512976696,-0.35100726782786146,0.7194059826666028,-1.0254665743873994,-0.7764359561700969,-0.2620487128321673,-0.6700442558386224
156,DOV,Dover Corporation,Industrials,Industrial Machinery,-0.3696662364759492,-0.3167680075156688,-0.2861792391201083,-0.24218500361722678,-0.0751317614147624,0.3944970721028591,0.08361095477772167,-0.3343609317398166,-0.13743806639967762,0.7466790826506284,-0.5454781754857182,-0.2620487128321673,-1.344469025069886
157,DOW,Dow Inc.,Materials,Commodity Chemicals,0.5249819678728792,0.38461689403314553,-0.19572175149862983,-0.3978029284363003,-0.08682769839781716,0.34143197921822666,0.19043177194281657,0.07085616066339842,-0.4400358643624179,0.6569501886233869,2.1377078059945624,-0.2620487128321673,2.924539812821083
158,DTE,DTE Energy,Utilities,Multi-Utilities,-0.20352467049785813,-0.3618204683450817,-0.2459526320018133,-0.0007483702582230931,-0.0812558142556752,-0.8127337910225276,-0.12773345767794997,-0.34257593364866123,-0.11173389243545542,-1.003034350880589,0.16777379427486278,-0.2620487128321673,-3.3853882995811393
159,DUK,Duke Energy,Utilities,Electric Utilities,-0.04582805963691073,0.023685247615689964,0.06135140961672411,-0.1585117627907948,-0.08763085286875655,-0.7729349713590534,-0.13692234517602264,-0.3230436125867787,-0.20659453444627532,-1.5862721620576614,0.8674400122304802,-0.2620487128321673,-2.627310344291527
160,DRE,Duke Realty,Real Estate,Industrial REITs,-0.49220425868593126,-0.34136767504809257,-0.2608280960924328,-0.12547156000292167,-0.0777922105997491,0.12917160767969715,-0.050776524881591276,-0.3093744859239264,-0.3987638350359362,-0.7338476687988632,-0.3620705261187117,-0.2620487128321673,-3.285373946340626
161,DD,DuPont,Materials,Specialty Chemicals,-0.25040278869914523,-0.3052489124172394,-0.22940105928126484,-0.12332609228942344,-0.09069287928921295,-0.5208757801570496,-0.1472598436113544,-0.24840088571614088,-0.40564888163349566,0.858840200184681,-0.09035549001944265,-0.2620487128321673,-1.8148211257612552
162,DXC,DXC Technology,Information Technology,IT Consulting & Other Services,-0.23851091312602463,-0.3933059949474555,-0.3491380695318148,-0.2955356340928834,-0.0895885418916713,-0.7066036052532629,-0.10016679518373194,-0.24401470435130165,-0.5208969116248667,2.294502504620552,,3.000457761928316,2.3571990965458554
163,EMN,Eastman Chemical Company,Materials,Diversified Chemicals,-0.3233051563430586,-0.30652881187262043,-0.3232107641626012,-0.3315794916796541,-0.08547237522810697,-0.030023670974200025,0.014694298542176566,-0.29155745890676615,-0.2892150936169893,0.858840200184681,0.5753463484237662,-0.2620487128321673,-0.7940606884655406
164,ETN,Eaton Corporation,Industrials,Electrical Components & Equipment,-0.170434234120479,-0.1670197712360862,-0.08033214800695812,-0.11288481608373192,-0.07854516791625478,-0.17595267640693904,-0.06570846706595938,-0.324350660064235,-0.07531964598614077,0.3204668360212294,-0.110734117726888,-0.2620487128321673,-1.3028635814246103
165,EBAY,eBay,Consumer Discretionary,Internet & Direct Marketing Retail,-0.3386439523721563,-0.14462153076691786,-0.2610899880658592,,-0.0738266353994859,-0.8657988839071601,-0.17597511704283153,0.48671647153700864,-0.46260351709886294,0.3877635065416609,-0.19904150445915034,-0.2620487128321673,-1.9091698638659218
166,ECL,Ecolab,Materials,Specialty Chemicals,-0.27815049836976,-0.320607705881812,-0.12459189151601968,0.17289148335423574,-0.06132754394549174,-0.34841422828199425,-0.04962791394433219,-0.3125709083916226,0.016442725055777336,-0.10574541060816962,-0.8036074597800238,-0.2620487128321673,-2.47735806514138
167,EIX,Edison International,Utilities,Electric Utilities,-0.22506792334771433,-0.39778564304128916,-0.24218138758447313,0.28474186681794483,-0.08677750124338345,-0.9719290696764249,-0.18401539360364516,-0.2985101338962622,-0.35833331140471175,-0.8460087863329154,1.0780191652074136,-0.2620487128321673,-2.509896830937628
168,EW,Edwards Lifesciences,Health Care,Health Care Equipment,-0.4189571989964202,-0.27581122494347526,-0.07258014559353669,0.12311663240107626,-0.04556563745330635,1.2435385582569771,0.059490125095280906,-0.30543345244577336,-0.26534693207878307,0.1858734949803664,,-0.2620487128321673,-0.033724493609761735
169,EA,Electronic Arts,Communication Services,Interactive Home Entertainment,-0.387073184778633,-0.3479975542269664,-0.19996440146813751,0.09894436282899584,-0.07322426954628136,-0.1892189496280972,-0.09442374049743651,0.012994617453259166,-0.13824132183605953,-0.4870932102239479,-1.190801386221482,3.000457761928316,0.004358723783529861
170,ELV,Elevance Health,Health Care,Managed Health Care,2.058861570782641,0.31806212235333103,0.232157354685422,-0.196415025729264,-0.07995068824039869,-0.24228404251272953,-0.033547360822705,-0.35418681720154765,1.2231236417958313,-0.37493209268989536,-0.8919148465122861,-0.2620487128321673,1.3969251030762315
171,LLY,Eli Lilly and Company,Health Care,Pharmaceuticals,-0.010324778940347704,0.26558624468270803,1.1748637022310904,0.23997310719628118,0.07013880351639853,0.5138935310932821,0.5269747765597285,-0.28004122929588693,0.5529791063000394,-1.51897549153723,-0.7560573284626517,-0.2620487128321673,0.5169617305112444
172,EMR,Emerson Electric,Industrials,Electrical Components & Equipment,-0.1800856113972146,-0.058228317528697116,-0.12134443104553232,-0.24804928203412202,-0.07191914353100487,0.3546982524393847,0.12496094851904874,-0.31940451146566606,-0.3072309655472701,0.81397575317106,0.038709152127710054,-0.2620487128321673,-0.23596686912447082
173,ENPH,Enphase,Information Technology,Electronic Components,-0.48134645924960373,-0.4366689884957654,-0.16858974305165483,2.6019900285769606,0.3625372280927678,0.12917160767969715,0.27313175942547074,0.23231699211895143,0.5422690338149468,0.858840200184681,,3.000457761928316,6.914109421024768
174,ETR,Entergy,Utilities,Electric Utilities,-0.2984873290600243,-0.3052489124172394,-0.25464744551956975,-0.1905507473123688,-0.08597434677244406,-0.7862012445802116,-0.10705846080728644,-0.34708900616764055,-0.16761752065231345,-1.0927632449078308,0.6500679833510651,-0.2620487128321673,-3.247618987678032
175,EOG,EOG Resources,Energy,Oil & Gas Exploration & Production,-0.13027761080834704,0.26814604359347016,-0.010930775048962204,-0.2939622911029847,-0.08005108254926611,0.9384142741703411,0.06982762353061266,-0.231181413150261,-0.14826288966139617,1.083162435252786,0.011537648517783137,3.000457761928316,4.4768797246720915
176,EPAM,EPAM Systems,Information Technology,IT Consulting & Other Services,-0.43446834104831666,-0.41579382837850054,-0.25239517454810273,0.5339021839455421,-0.04852726956489533,0.34143197921822666,-0.06111402331692304,-0.36437048392451643,0.9998568807405268,1.3523491173345115,,-0.2620487128321673,1.3888223276253848
177,EFX,Equifax,Industrials,Research & Consulting Services,-0.4224041194523972,-0.36669688527008354,-0.25627117575481345,-0.011332677644814517,-0.06454016182924928,-0.17595267640693904,0.004356800106844817,-0.3497343780773034,0.11092086447784384,1.038297988239165,-1.0617367440743293,-0.2620487128321673,-1.8171418785182434
178,EQIX,Equinix,Real Estate,Specialized REITs,-0.3918988734170008,-0.3808525732465979,-0.0830034461359074,0.8159596726801128,-0.06925869434601815,-0.7596686981378954,-0.16104317485846342,-0.3228394893031457,1.8074728466342567,-1.249788809455504,-0.27376313938644936,-0.2620487128321673,-1.33073309180478
179,EQR,Equity Residential,Real Estate,Residential REITs,-0.4663523552661038,-0.3026891135064773,-0.2311295463058791,-0.14664017477610447,-0.08311310896972252,-0.26881658895504573,-0.0955723514346956,-0.3361733489598159,-0.3383666762717892,-0.4870932102239479,0.5889321002287297,-0.2620487128321673,-2.429063087273019
180,ESS,Essex Property Trust,Real Estate,Residential REITs,-0.48513807175117846,-0.41332362242961507,-0.289112429222484,0.19391706694651864,-0.08095463132907292,-0.6668047855897886,-0.15415150923490892,-0.35351408831516584,0.39680329931206476,-0.5543898807443791,0.5481748448138394,-0.2620487128321673,-2.1205425203763375
181,EL,The Estée Lauder Companies,Consumer Staples,Personal Products,-0.20559282277144433,-0.15678057559303782,0.08502644401447065,0.07977818458841147,-0.014543796013272667,0.40776334532401715,0.22833593287236637,-0.33367613104633825,0.32133553855103747,-0.15060985762179063,-0.9598436055371035,-0.2620487128321673,-0.9608560560648514
182,ETSY,Etsy,Consumer Discretionary,Internet & Direct Marketing Retail,-0.4697992757220808,-0.410763823518853,-0.3143588154607889,0.06919387720182005,0.020995789325795034,0.4210296185451752,0.5510956062421694,-0.02534530470583316,-0.21676910330711324,1.778561363963911,,3.000457761928316,4.404297694492517
183,RE,Everest Re,Financials,Reinsurance,-0.30279597962999555,-0.36457225217415096,-0.324101196872251,-0.2745100505006005,-0.09039169636261069,-0.7994675178013696,-0.13692234517602264,-0.36933638638924343,0.44802039594613235,-1.1824921389350727,-0.01563385509214378,-0.2620487128321673,-3.674251735819496
184,EVRG,Evergy,Utilities,Electric Utilities,-0.41809546888242594,-0.35775038807696996,-0.2979643779242963,-0.19498471392026515,-0.08783164148649139,-0.6800710588109466,-0.12773345767794997,-0.35177808014690287,-0.35909831658221836,-1.2722210329623147,0.5957249761312112,-0.2620487128321673,-3.813852273171737
