종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"228850","레이언스","KOSDAQ","의료·정밀기기","9860","-30","-0.30","163587398040"
"412350","레이저쎌","KOSDAQ","반도체","12000","-100","-0.83","101109264000"
"281740","레이크머티리얼즈","KOSDAQ","화학","6280","10","0.16","412787841440"
"277810","레인보우로보틱스","KOSDAQ","기계·장비","30100","1000","3.44","485669941400"
"215100","로보로보","KOSDAQ","디지털컨텐츠","7420","0","0.00","150985528680"
"090360","로보스타","KOSDAQ","기계·장비","19250","-250","-1.28","187687500000"
"108490","로보티즈","KOSDAQ","소프트웨어","21100","-400","-1.86","251774125300"
"900260","로스웰","KOSDAQ","금융","315","-1","-0.32","56749279545"
"067730","로지시스","KOSDAQ","컴퓨터서비스","5490","130","2.43","53109831780"
"071280","로체시스템즈","KOSDAQ","반도체","6100","-10","-0.16","93309278300"
"328130","루닛","KOSDAQ","소프트웨어","36250","-1250","-3.33","381345396250"
"038060","루멘스","KOSDAQ","반도체","1090","-5","-0.46","52432345210"
"085370","루트로닉","KOSDAQ","의료·정밀기기","18650","-50","-0.27","491286823050"
"08537M","루트로닉3우C","KOSDAQ","의료·정밀기기","27350","400","1.48","6216655000"
"060240","룽투코리아","KOSDAQ","디지털컨텐츠","4095","-55","-1.33","104132917980"
"058470","리노공업","KOSDAQ","반도체","145300","2700","1.89","2214716361000"
"039980","리노스","KOSDAQ","컴퓨터서비스","919","-1","-0.11","42010794724"
"019570","리더스 기술투자","KOSDAQ","금융","388","0","0.00","50456956764"
"016100","리더스코스메틱","KOSDAQ","화학","2430","-40","-1.62","46415172420"
"012700","리드코프","KOSDAQ","유통","8350","-60","-0.71","220825227250"
"302550","리메드","KOSDAQ","의료·정밀기기","17000","-100","-0.58","104169472000"
"377450","리파인","KOSDAQ","기타서비스","10250","100","0.99","177632500000"
"277070","린드먼아시아","KOSDAQ","금융","4520","-10","-0.22","61887840000"
"042500","링네트","KOSDAQ","컴퓨터서비스","4685","-120","-2.50","71946973430"
"219420","링크제니시스","KOSDAQ","소프트웨어","6580","30","0.46","75469356060"
"195500","마니커에프앤지","KOSDAQ","음식료·담배","3920","-40","-1.01","62437760000"
"305090","마이크로디지탈","KOSDAQ","의료·정밀기기","5300","-40","-0.75","78144260000"
"098120","마이크로컨텍솔","KOSDAQ","반도체","6460","-110","-1.67","53700468360"
"147760","마이크로프랜드","KOSDAQ","의료·정밀기기","4960","20","0.40","53666535360"
"377480","마인즈랩","KOSDAQ","소프트웨어","15100","-150","-0.98","91796040800"
"038290","마크로젠","KOSDAQ","기타서비스","23050","-100","-0.43","249894270000"
"267980","매일유업","KOSDAQ","음식료·담배","56100","-300","-0.53","440028091800"
"005990","매일홀딩스","KOSDAQ","음식료·담배","8900","-10","-0.11","122092905600"
"127160","매직마이크로","KOSDAQ","반도체","282","0","0.00","24427827282"
"093520","매커스","KOSDAQ","유통","7690","-190","-2.41","124294177480"
"377030","맥스트","KOSDAQ","소프트웨어","16550","50","0.30","323898097100"
"100590","머큐리","KOSDAQ","일반전기전자","7660","1430","22.95","113830924440"
"067280","멀티캠퍼스","KOSDAQ","디지털컨텐츠","34700","50","0.14","205659231300"
"072870","메가스터디","KOSDAQ","출판·매체복제","11150","-100","-0.89","132918692850"
"215200","메가스터디교육","KOSDAQ","기타서비스","75600","300","0.40","896758128000"
"133750","메가엠디","KOSDAQ","기타서비스","3420","-110","-3.12","80052203340"
"235980","메드팩토","KOSDAQ","기타서비스","30300","1400","4.84","638434695600"
"041920","메디아나","KOSDAQ","의료·정밀기기","4795","-40","-0.83","76720000000"
"014100","메디앙스","KOSDAQ","화학","3790","-70","-1.81","44722000000"
"054180","메디콕스","KOSDAQ","운송장비·부품","13500","1200","9.76","132048724500"
"086900","메디톡스","KOSDAQ","제약","123300","800","0.65","808363800900"
"078160","메디포스트","KOSDAQ","제약","18900","-100","-0.53","307393266600"
"065650","메디프론","KOSDAQ","유통","1420","-60","-4.05","61934661780"
"021880","메이슨캐피탈","KOSDAQ","금융","429","-5","-1.15","65287111032"
"140410","메지온","KOSDAQ","기타서비스","17250","-100","-0.58","461299810500"
"241770","메카로","KOSDAQ","반도체","12000","100","0.84","122311680000"
"059210","메타바이오메드","KOSDAQ","제약","2350","15","0.64","56076524850"
"058110","멕아이씨에스","KOSDAQ","의료·정밀기기","5130","-110","-2.10","82339218900"
"096640","멜파스","KOSDAQ","IT부품","1495","0","0.00","56729621325"
"257370","명성티엔에스","KOSDAQ","IT부품","9210","0","0.00","71157896760"
"080420","모다이노칩","KOSDAQ","IT부품","3845","5","0.13","306529636590"
"080160","모두투어","KOSDAQ","기타서비스","17800","150","0.85","336420000000"
"100030","모바일리더","KOSDAQ","소프트웨어","21500","350","1.65","70599851000"
"087260","모바일어플라이언스","KOSDAQ","소프트웨어","3455","5","0.14","112470134755"
"101330","모베이스","KOSDAQ","IT부품","3140","35","1.13","75228710320"
"012860","모베이스전자","KOSDAQ","운송장비·부품","1455","5","0.34","102950965035"
"363260","모비데이즈","KOSDAQ","기타서비스","1405","-15","-1.06","224826480035"
"348030","모비릭스","KOSDAQ","디지털컨텐츠","14300","-500","-3.38","137334340000"
"250060","모비스","KOSDAQ","소프트웨어","2165","-35","-1.59","69650894810"
"288980","모아데이타","KOSDAQ","소프트웨어","2185","0","0.00","70870981920"
"033200","모아텍","KOSDAQ","IT부품","7780","-120","-1.52","111496619300"
"118990","모트렉스","KOSDAQ","운송장비·부품","13650","800","6.23","334363575000"
"006920","모헨즈","KOSDAQ","비금속","4510","110","2.50","49249200000"
"001810","무림SP","KOSDAQ","종이·목재","2870","35","1.23","63534625000"
"279600","미디어젠","KOSDAQ","소프트웨어","9770","-120","-1.21","45770310370"
"095500","미래나노텍","KOSDAQ","IT부품","10050","-200","-1.95","311650489950"
"218150","미래생명자원","KOSDAQ","음식료·담배","6440","-280","-4.17","128129235360"
"353490","미래에셋대우스팩 5호","KOSDAQ","금융","2155","15","0.70","10904300000"
"100790","미래에셋벤처투자","KOSDAQ","금융","5840","0","0.00","283125308240"
"412930","미래에셋비전스팩1호","KOSDAQ","금융","2115","-5","-0.24","13062240000"
"049950","미래컴퍼니","KOSDAQ","기계·장비","23250","-550","-2.31","199643565000"
"207760","미스터블루","KOSDAQ","디지털컨텐츠","5420","-130","-2.34","134867513100"
"059090","미코","KOSDAQ","반도체","8420","-140","-1.64","281369270760"
"214610","미코바이오메드","KOSDAQ","의료·정밀기기","7940","-180","-2.22","145366321940"
"201490","미투온","KOSDAQ","디지털컨텐츠","5820","-180","-3.00","181920221400"
"950190","미투젠","KOSDAQ","출판·매체복제","17700","-100","-0.56","240364088400"
"206640","바디텍메드","KOSDAQ","제약","10650","-100","-0.93","250131864000"
"018700","바른손","KOSDAQ","유통","2610","-70","-2.61","91662565770"
"035620","바른손이앤에이","KOSDAQ","오락·문화","1030","0","0.00","76672865250"
"064520","바른전자","KOSDAQ","반도체","4985","10","0.20","41717705295"
"053030","바이넥스","KOSDAQ","제약","14000","-200","-1.41","444654672000"
"301300","바이브컴퍼니","KOSDAQ","소프트웨어","26150","-550","-2.06","145921707000"
"064550","바이오니아","KOSDAQ","제약","28950","-250","-0.86","747207924450"
"314930","바이오다인","KOSDAQ","의료·정밀기기","26900","350","1.32","165924445500"
"208710","바이오로그디바이스","KOSDAQ","IT부품","1290","40","3.20","54508249530"
"086820","바이오솔루션","KOSDAQ","제약","12650","-100","-0.78","103014338900"
"038460","바이오스마트","KOSDAQ","정보기기","4020","-140","-3.37","80752956000"
"251120","바이오에프디엔씨","KOSDAQ","제약","20950","-200","-0.95","182174915000"
"086040","바이오톡스텍","KOSDAQ","기타서비스","7580","-150","-1.94","111176792340"
"099430","바이오플러스","KOSDAQ","제약","32400","250","0.78","469239998400"
"032980","바이온","KOSDAQ","유통","1070","-15","-1.38","36694344600"
"222160","바이옵트로","KOSDAQ","기계·장비","6030","-60","-0.99","49107511980"
"308080","바이젠셀","KOSDAQ","제약","9150","10","0.11","173905449000"
"043150","바텍","KOSDAQ","의료·정밀기기","33950","800","2.41","504301991200"
"323990","박셀바이오","KOSDAQ","기타서비스","60700","1000","1.68","924036100000"
"267790","배럴","KOSDAQ","섬유·의류","6420","-30","-0.47","50624910000"
"046310","백금T&A","KOSDAQ","통신장비","2815","-35","-1.23","46218474415"
"066410","버킷스튜디오","KOSDAQ","통신서비스","2490","-35","-1.39","193034879520"
"382900","범한퓨얼셀","KOSDAQ","일반전기전자","37350","-2500","-6.27","327223350000"
"206400","베노홀딩스","KOSDAQ","건설","3080","-20","-0.65","88808753880"
"019010","베뉴지","KOSDAQ","유통","2265","-5","-0.22","109173000000"
"177350","베셀","KOSDAQ","반도체","6210","-200","-3.12","76965460740"
"299910","베스파","KOSDAQ","디지털컨텐츠","3165","0","0.00","25974889140"
"225530","보광산업","KOSDAQ","비금속","6550","50","0.77","238018661850"
"250000","보라티알","KOSDAQ","유통","12700","-100","-0.78","85734309100"
"310210","보로노이","KOSDAQ","제약","39400","50","0.13","498247238600"
"006910","보성파워텍","KOSDAQ","금속","5880","-150","-2.49","288883365120"
"226340","본느","KOSDAQ","화학","1680","5","0.30","51575321280"
"014470","부방","KOSDAQ","금융","2200","10","0.46","132114972000"
"008470","부스타","KOSDAQ","금속","5060","-40","-0.78","42528288000"
"338220","뷰노","KOSDAQ","소프트웨어","6430","-180","-2.72","72875408080"
"100120","뷰웍스","KOSDAQ","의료·정밀기기","39450","550","1.41","394573574250"
"337930","브랜드엑스코퍼레이션","KOSDAQ","인터넷","7220","10","0.14","213512843520"
"099390","브레인즈컴퍼니","KOSDAQ","소프트웨어","8260","120","1.47","67800417580"
"064480","브리지텍","KOSDAQ","컴퓨터서비스","4780","80","1.70","57132950000"
"288330","브릿지바이오테라퓨틱스","KOSDAQ","제약","11000","-450","-3.93","218530675000"
"365900","브이씨","KOSDAQ","기타제조","10150","50","0.50","74199545000"
"251630","브이원텍","KOSDAQ","기계·장비","7470","-50","-0.66","113212182600"
"018290","브이티지엠피","KOSDAQ","화학","5190","40","0.78","178971404670"
"044480","블루베리 NFT","KOSDAQ","화학","1840","-60","-3.16","59512925040"
"033560","블루콤","KOSDAQ","IT부품","9290","-70","-0.75","158859000000"
"369370","블리츠웨이","KOSDAQ","기타제조","2650","-50","-1.85","111191927700"
"126340","비나텍","KOSDAQ","IT부품","49750","200","0.40","272046034500"
"121800","비덴트","KOSDAQ","통신장비","8110","-200","-2.41","446778797040"
"148140","비디아이","KOSDAQ","기계·장비","640","0","0.00","27653546880"
"082800","비보존 헬스케어","KOSDAQ","반도체","501","-3","-0.60","117255356127"
"318410","비비씨","KOSDAQ","기타제조","11050","-100","-0.90","61385435150"
"146320","비씨엔씨","KOSDAQ","반도체","18550","-50","-0.27","229424971650"
"200780","비씨월드제약","KOSDAQ","제약","8520","-180","-2.07","75763111680"
"141000","비아트론","KOSDAQ","반도체","9220","30","0.33","111697626200"
"090460","비에이치","KOSDAQ","IT부품","31150","-400","-1.27","1073565405850"
"083650","비에이치아이","KOSDAQ","기계·장비","10650","-400","-3.62","276900000000"
"142760","비엘","KOSDAQ","기타서비스","6000","-200","-3.23","188691582000"
"065170","비엘팜텍","KOSDAQ","유통","1125","-35","-3.02","100091878875"
"086670","비엠티","KOSDAQ","기계·장비","17000","-250","-1.45","146053256000"
"335890","비올","KOSDAQ","의료·정밀기기","2080","0","0.00","120917355520"
"138580","비즈니스온","KOSDAQ","소프트웨어","7960","-260","-3.16","179547057480"
"082920","비츠로셀","KOSDAQ","IT부품","13400","-200","-1.47","288624636800"
"054220","비츠로시스","KOSDAQ","일반전기전자","2045","-80","-3.76","51458095735"
"042370","비츠로테크","KOSDAQ","금융","6780","-100","-1.45","177636169500"
"050090","비케이홀딩스","KOSDAQ","IT부품","540","2","0.37","42735028680"
"307870","비투엔","KOSDAQ","컴퓨터서비스","1905","-45","-2.31","58485786000"
"357880","비트나인","KOSDAQ","소프트웨어","10050","100","1.01","104057257800"
"032850","비트컴퓨터","KOSDAQ","소프트웨어","6490","-170","-2.55","107885171570"
"148780","비플라이소프트","KOSDAQ","출판·매체복제","1245","-55","-4.23","39149927625"
"238200","비피도","KOSDAQ","음식료·담배","7680","0","0.00","62822400000"
"093190","빅솔론","KOSDAQ","정보기기","7420","-240","-3.13","142752675100"
"065450","빅텍","KOSDAQ","의료·정밀기기","5870","-100","-1.68","168191936000"
"072950","빛샘전자","KOSDAQ","반도체","6530","110","1.71","40687509270"
"143240","사람인에이치알","KOSDAQ","인터넷","34700","1400","4.20","405096926100"
"100090","삼강엠앤티","KOSDAQ","금속","25550","-250","-0.97","947308969600"
"122350","삼기","KOSDAQ","운송장비·부품","3170","55","1.77","121535986760"
"014970","삼륭물산","KOSDAQ","종이·목재","6140","-50","-0.81","92867500000"
"018310","삼목에스폼","KOSDAQ","금속","18450","-100","-0.54","271215000000"
"053700","삼보모터스","KOSDAQ","운송장비·부품","4660","15","0.32","87719355360"
"009620","삼보산업","KOSDAQ","금속","1170","-45","-3.70","52949006370"
"023600","삼보판지","KOSDAQ","종이·목재","10200","0","0.00","164934000000"
"380320","삼성머스트스팩5호","KOSDAQ","금융","4535","-30","-0.66","21813350000"
"377630","삼성스팩4호","KOSDAQ","금융","7300","20","0.27","29346000000"
"425290","삼성스팩6호","KOSDAQ","금융","5450","-10","-0.18","30084000000"
"009300","삼아제약","KOSDAQ","제약","16900","1250","7.99","107653000000"
"225190","삼양옵틱스","KOSDAQ","의료·정밀기기","12450","0","0.00","126363615600"
"361670","삼영에스앤씨","KOSDAQ","일반전기전자","6790","-40","-0.59","38483397820"
"054540","삼영엠텍","KOSDAQ","금속","5150","-60","-1.15","66950000000"
"065570","삼영이엔씨","KOSDAQ","통신장비","8450","380","4.71","91209384500"
"032280","삼일","KOSDAQ","운송","2140","-80","-3.60","34697082600"
"002290","삼일기업공사","KOSDAQ","건설","4120","20","0.49","51088000000"
"037460","삼지전자","KOSDAQ","통신장비","9980","-20","-0.20","162858849560"
"032750","삼진","KOSDAQ","일반전기전자","7440","240","3.33","53568000000"
"054090","삼진엘앤디","KOSDAQ","IT부품","3025","-60","-1.94","75501676800"
"000250","삼천당제약","KOSDAQ","제약","34250","500","1.48","779805404250"
"024950","삼천리자전거","KOSDAQ","유통","7860","-30","-0.38","104330315220"
"038500","삼표시멘트","KOSDAQ","비금속","3970","-30","-0.75","428427734820"
"017480","삼현철강","KOSDAQ","금속","5410","-40","-0.73","84952634900"
"046390","삼화네트웍스","KOSDAQ","오락·문화","3050","15","0.49","131677445650"
"027580","상보","KOSDAQ","화학","1675","25","1.52","99128642325"
"038540","상상인","KOSDAQ","컴퓨터서비스","8350","0","0.00","461991413550"
"101000","상상인인더스트리","KOSDAQ","기계·장비","723","-3","-0.41","51875822616"
"415580","상상인제3호스팩","KOSDAQ","금융","2090","0","0.00","11097900000"
"091580","상신이디피","KOSDAQ","IT부품","16750","-150","-0.89","228272668250"
"263810","상신전자","KOSDAQ","일반전기전자","3170","-5","-0.16","45155756060"
"089980","상아프론테크","KOSDAQ","화학","32000","-650","-1.99","511649184000"
"042940","상지카일룸","KOSDAQ","건설","870","0","0.00","81298314930"
"042600","새로닉스","KOSDAQ","IT부품","21000","-150","-0.71","260895054000"
"107600","새빗켐","KOSDAQ","화학","171700","-2500","-1.44","816355376500"
"252990","샘씨엔에스","KOSDAQ","반도체","4845","-90","-1.82","242995383870"
"294630","서남","KOSDAQ","일반전기전자","2810","-15","-0.53","60103539600"
"038070","서린바이오","KOSDAQ","유통","13900","-550","-3.81","118159396400"
"006730","서부T&D","KOSDAQ","숙박·음식","7700","-20","-0.26","465077728500"
"079650","서산","KOSDAQ","비금속","2145","0","0.00","42900000000"
"100660","서암기계공업","KOSDAQ","기계·장비","6410","-90","-1.38","80766000000"
"019770","서연탑메탈","KOSDAQ","기계·장비","5240","50","0.96","61046000000"
"043710","서울리거","KOSDAQ","유통","880","-20","-2.22","34466223440"
"092190","서울바이오시스","KOSDAQ","IT부품","6840","40","0.59","261449786520"
"046890","서울반도체","KOSDAQ","반도체","11150","0","0.00","650105210000"
"063170","서울옥션","KOSDAQ","유통","21750","150","0.69","386590307250"
"027040","서울전자통신","KOSDAQ","유통","656","1","0.15","45650283632"
"018680","서울제약","KOSDAQ","제약","4825","-30","-0.62","41130823475"
"093920","서원인텍","KOSDAQ","IT부품","5900","-30","-0.51","109740000000"
"189860","서전기전","KOSDAQ","일반전기전자","9000","-250","-2.70","87289020000"
"178320","서진시스템","KOSDAQ","통신장비","16000","1000","6.67","601290272000"
"122690","서진오토모티브","KOSDAQ","운송장비·부품","3090","30","0.98","60382450140"
"140070","서플러스글로벌","KOSDAQ","유통","3300","-30","-0.90","122060400000"
"011370","서한","KOSDAQ","건설","1280","10","0.79","129145427200"
"065710","서호전기","KOSDAQ","일반전기전자","18400","-350","-1.87","94760000000"
"035890","서희건설","KOSDAQ","건설","1380","30","2.22","317135670660"
"357550","석경에이티","KOSDAQ","화학","18800","-200","-1.05","102554000000"
"003100","선광","KOSDAQ","운송","101700","1900","1.90","671220000000"
"171090","선익시스템","KOSDAQ","반도체","22450","2050","10.05","206746001200"
"086710","선진뷰티사이언스","KOSDAQ","화학","6440","60","0.94","78589123200"
"014620","성광벤드","KOSDAQ","금속","16200","-350","-2.11","463320000000"
"037350","성도이엔지","KOSDAQ","기타서비스","5590","0","0.00","86477300000"
"081580","성우전자","KOSDAQ","IT부품","2875","-25","-0.86","44585911125"
"045300","성우테크론","KOSDAQ","반도체","4590","50","1.10","44850234870"
"015750","성우하이텍","KOSDAQ","운송장비·부품","5120","20","0.39","409600000000"
"365340","성일하이텍","KOSDAQ","화학","134200","-2400","-1.76","1558551695800"
"080470","성창오토텍","KOSDAQ","운송장비·부품","7430","80","1.09","54239000000"
"043260","성호전자","KOSDAQ","IT부품","1445","-5","-0.34","77170779880"
"148150","세경하이테크","KOSDAQ","일반전기전자","17600","-300","-1.68","207403345600"
"053060","세동","KOSDAQ","운송장비·부품","1375","0","0.00","24006134625"
"340440","세림B&G","KOSDAQ","화학","3460","50","1.47","98189139440"
"017510","세명전기","KOSDAQ","금속","3675","-20","-0.54","56029050000"
"011560","세보엠이씨","KOSDAQ","건설","8710","-200","-2.24","91716300000"
"396300","세아메카닉스","KOSDAQ","금속","6340","-10","-0.16","167943430000"
"100700","세운메디칼","KOSDAQ","제약","3185","0","0.00","139503000000"
"024830","세원물산","KOSDAQ","운송장비·부품","6280","0","0.00","52438000000"
"258830","세종메디칼","KOSDAQ","의료·정밀기기","4225","-105","-2.42","171815730125"
"036630","세종텔레콤","KOSDAQ","통신서비스","600","10","1.69","166702162200"
"039310","세중","KOSDAQ","기타서비스","2915","-145","-4.74","52824659305"
"067770","세진티에스","KOSDAQ","IT부품","3285","-120","-3.52","27582808005"
"053450","세코닉스","KOSDAQ","의료·정밀기기","7930","130","1.67","117306927790"
"222810","세토피아","KOSDAQ","소프트웨어","1355","-30","-2.17","53292354605"
"252500","세화피앤씨","KOSDAQ","화학","1245","20","1.63","51650555550"
"347000","센코","KOSDAQ","의료·정밀기기","13700","-350","-2.49","113042042800"
"331920","셀레믹스","KOSDAQ","제약","9990","340","3.52","81559838520"
"049180","셀루메드","KOSDAQ","제약","5020","-250","-4.74","201925348460"
"299660","셀리드","KOSDAQ","기타서비스","20200","-150","-0.74","196570078400"
"268600","셀리버리","KOSDAQ","기타서비스","13300","-150","-1.12","461325688600"
"108860","셀바스AI","KOSDAQ","소프트웨어","6450","-50","-0.77","142260845250"
"208370","셀바스헬스케어","KOSDAQ","의료·정밀기기","2440","10","0.41","52900576160"
"068760","셀트리온제약","KOSDAQ","제약","74900","-900","-1.19","2822660203300"
"091990","셀트리온헬스케어","KOSDAQ","유통","70400","100","0.14","11140259468800"
"060230","소니드","KOSDAQ","화학","4450","40","0.91","88011183300"
"290690","소룩스","KOSDAQ","일반전기전자","8130","-20","-0.25","67128133590"
"053110","소리바다","KOSDAQ","디지털컨텐츠","280","-170","-37.78","2503297720"
"950200","소마젠","KOSDAQ","기타서비스","5370","40","0.75","102980774610"
"032680","소프트센","KOSDAQ","유통","1735","-35","-1.98","66359764705"
"032685","소프트센우","KOSDAQ","유통","23750","-150","-0.63","3392853750"
"258790","소프트캠프","KOSDAQ","출판·매체복제","1845","-50","-2.64","46108918980"
"066910","손오공","KOSDAQ","유통","2055","-20","-0.96","55271610855"
"043100","솔고바이오","KOSDAQ","의료·정밀기기","518","-2","-0.38","32260629744"
"154040","솔루에타","KOSDAQ","IT부품","2825","20","0.71","39056235200"
"035610","솔본","KOSDAQ","기타서비스","3750","-20","-0.53","102547488750"
"357780","솔브레인","KOSDAQ","화학","209300","-4100","-1.92","1628053863800"
"036830","솔브레인홀딩스","KOSDAQ","기타서비스","21700","0","0.00","454920015200"
"304100","솔트룩스","KOSDAQ","소프트웨어","8700","-10","-0.11","88751571000"
"328380","솔트웨어","KOSDAQ","컴퓨터서비스","2005","75","3.89","63949029890"
"086980","쇼박스","KOSDAQ","오락·문화","4675","-55","-1.16","292832650000"
"050960","수산아이앤티","KOSDAQ","출판·매체복제","11200","-250","-2.18","75611200000"
"253840","수젠텍","KOSDAQ","의료·정밀기기","11250","-50","-0.44","182686601250"
"236200","슈프리마","KOSDAQ","일반전기전자","26100","200","0.77","187744425300"
"317770","슈프리마아이디","KOSDAQ","일반전기전자","15400","0","0.00","47031908000"
"094840","슈프리마에이치큐","KOSDAQ","컴퓨터서비스","6160","110","1.82","64506534400"
"192440","슈피겐코리아","KOSDAQ","IT부품","36400","-300","-0.82","226275613200"
"136510","스마트솔루션즈","KOSDAQ","기계·장비","11600","0","0.00","335276888000"
"099440","스맥","KOSDAQ","기계·장비","2085","-30","-1.42","69179451405"
"033790","스카이문스테크놀로지","KOSDAQ","통신장비","829","0","0.00","14190075900"
"131100","스카이이앤엠","KOSDAQ","유통","3165","80","2.59","84927090660"
"276040","스코넥","KOSDAQ","디지털컨텐츠","11050","150","1.38","136587105200"
"159910","스킨앤스킨","KOSDAQ","반도체","211","-1","-0.47","74725808039"
"115570","스타플렉스","KOSDAQ","화학","5100","-190","-3.59","40720990800"
"330730","스톤브릿지벤처스","KOSDAQ","금융","5900","-50","-0.84","106529397000"
"253450","스튜디오드래곤","KOSDAQ","오락·문화","74000","400","0.54","2221049690000"
"204630","스튜디오산타클로스","KOSDAQ","오락·문화","7400","-200","-2.63","76403224000"
"013810","스페코","KOSDAQ","기계·장비","5940","-70","-1.16","87053491800"
"049830","승일","KOSDAQ","금속","15300","-550","-3.47","93821313600"
"020710","시공테크","KOSDAQ","기타서비스","5640","90","1.62","113070550800"
"033170","시그네틱스","KOSDAQ","반도체","1580","0","0.00","135450744020"
"048870","시너지이노베이션","KOSDAQ","의료·정밀기기","3625","-125","-3.33","291549303250"
"025320","시노펙스","KOSDAQ","IT부품","3410","10","0.29","250110030500"
"269620","시스웍","KOSDAQ","의료·정밀기기","889","0","0.00","96529477121"
"131090","시큐브","KOSDAQ","소프트웨어","1165","-5","-0.43","51260000000"
"139050","시티랩스","KOSDAQ","컴퓨터서비스","565","-14","-2.42","59945667755"
"290520","신도기연","KOSDAQ","기계·장비","4620","-30","-0.65","73593652440"
"001000","신라섬유","KOSDAQ","유통","2270","-100","-4.22","55110015800"
"025870","신라에스지","KOSDAQ","유통","10100","-150","-1.46","40400000000"
"215600","신라젠","KOSDAQ","기타서비스","12100","0","0.00","1244692212500"
"065350","신성델타테크","KOSDAQ","일반전기전자","10150","-150","-1.46","278962072200"
"002800","신신제약","KOSDAQ","제약","5480","-60","-1.08","83134340000"
"344050","신영스팩6호","KOSDAQ","금융","2285","0","0.00","9836925000"
"419270","신영스팩7호","KOSDAQ","금융","2125","0","0.00","9148125000"
"430220","신영스팩8호","KOSDAQ","금융","2110","-5","-0.24","14263600000"
"017000","신원종합개발","KOSDAQ","건설","6680","0","0.00","77942420360"
"012790","신일제약","KOSDAQ","제약","9120","0","0.00","105258151680"
"138070","신진에스엠","KOSDAQ","금속","3520","-150","-4.09","61611278080"
"226330","신테카바이오","KOSDAQ","출판·매체복제","11100","100","0.91","150046647600"
"418210","신한제10호스팩","KOSDAQ","금융","2120","0","0.00","7759200000"
"333050","신한제6호스팩","KOSDAQ","금융","2090","-5","-0.24","10470900000"
"366330","신한제7호스팩","KOSDAQ","금융","2100","5","0.24","9555000000"
"393360","신한제8호스팩","KOSDAQ","금융","2140","10","0.47","15729000000"
"405640","신한제9호스팩","KOSDAQ","금융","2120","0","0.00","9614200000"
"056700","신화인터텍","KOSDAQ","IT부품","4075","0","0.00","118725495825"
"187270","신화콘텍","KOSDAQ","IT부품","5600","-80","-1.41","56805532000"
"243840","신흥에스이씨","KOSDAQ","IT부품","52900","800","1.54","410674814100"
"257720","실리콘투","KOSDAQ","유통","2450","-60","-2.39","147434223300"
"222800","심텍","KOSDAQ","반도체","36850","-650","-1.73","1173825169550"
"036710","심텍홀딩스","KOSDAQ","IT부품","3850","0","0.00","156554779150"
"160980","싸이맥스","KOSDAQ","반도체","14000","-200","-1.41","152939402000"
"356890","싸이버원","KOSDAQ","소프트웨어","10100","-350","-3.35","47911673000"
"217330","싸이토젠","KOSDAQ","기타서비스","59500","0","0.00","354599829500"
"010280","쌍용정보통신","KOSDAQ","컴퓨터서비스","949","-19","-1.96","60701868266"
"208640","썸에이지","KOSDAQ","출판·매체복제","1065","-5","-0.47","148290870510"
"222420","쎄노텍","KOSDAQ","비금속","2085","-55","-2.57","86266872915"
"037760","쎄니트","KOSDAQ","금속","1900","-25","-1.30","64282549900"
"099320","쎄트렉아이","KOSDAQ","통신장비","32700","-650","-1.95","297099348900"
"049960","쎌바이오텍","KOSDAQ","제약","12400","-100","-0.80","116560000000"
"050890","쏠리드","KOSDAQ","통신장비","5730","130","2.32","350799997200"
"066790","씨씨에스","KOSDAQ","방송서비스","499","2","0.40","27946527435"
"222080","씨아이에스","KOSDAQ","기계·장비","13900","150","1.09","858705818300"
"352480","씨앤씨인터내셔널","KOSDAQ","화학","18750","-100","-0.53","187761393750"
"264660","씨앤지하이테크","KOSDAQ","반도체","11800","-200","-1.67","100141195600"
"352700","씨앤투스성진","KOSDAQ","섬유·의류","5220","20","0.38","147605412780"
"297090","씨에스베어링","KOSDAQ","기계·장비","10950","-400","-3.52","295650000000"
"359090","씨엔알리서치","KOSDAQ","기타서비스","1650","-15","-0.90","89580227550"
"115530","씨엔플러스","KOSDAQ","IT부품","624","-23","-3.55","42408912000"
"115480","씨유메디칼","KOSDAQ","의료·정밀기기","1190","40","3.48","53721984750"
"376290","씨유테크","KOSDAQ","IT부품","4925","-40","-0.81","86963187500"
"189330","씨이랩","KOSDAQ","소프트웨어","17150","-700","-3.92","103367920600"
"096530","씨젠","KOSDAQ","제약","30800","50","0.16","1608560615200"
"900120","씨케이에이치","KOSDAQ","금융","240","-2","-0.83","38616095520"
"101240","씨큐브","KOSDAQ","화학","6920","70","1.02","70156233280"
"060590","씨티씨바이오","KOSDAQ","제약","7700","-40","-0.52","186193854000"
"260930","씨티케이","KOSDAQ","화학","8060","0","0.00","155893223460"
"013990","아가방컴퍼니","KOSDAQ","유통","4150","75","1.84","136483274400"
"123860","아나패스","KOSDAQ","반도체","24150","-150","-0.62","282551522400"
"025980","아난티","KOSDAQ","숙박·음식","6510","-50","-0.76","562652145510"
"058220","아리온","KOSDAQ","통신장비","275","0","0.00","10717917100"
"125210","아모그린텍","KOSDAQ","IT부품","15000","0","0.00","247451850000"
"357580","아모센스","KOSDAQ","IT부품","14600","-200","-1.35","163521109600"
"052710","아모텍","KOSDAQ","IT부품","25900","-400","-1.52","252354215400"
"074430","아미노로직스","KOSDAQ","유통","2255","-55","-2.38","198049533220"
